State,HighQ,HighQN,MedQ,MedQN,LowQ,LowQN,date
Florida,305.83999999999997,6869,219.93000000000001,5553,156.83000000000001,533,2014-02-04
Georgia,332.04000000000002,3250,214.50999999999999,2384,154.22999999999999,235,2014-02-04
Hawaii,308.24000000000001,340,272.99000000000001,370,162.11000000000001,26,2014-02-04
Idaho,275.30000000000001,327,257.56999999999999,466,133.75,22,2014-02-04
Illinois,356.60000000000002,4222,287.72000000000003,3829,177.09,356,2014-02-04
Indiana,335.27999999999997,1756,208.63,1535,161.50999999999999,257,2014-02-04
Iowa,370.06999999999999,727,292.48000000000002,687,249.94999999999999,106,2014-02-04
Kansas,354.75,865,260.95999999999998,670,113.7,111,2014-02-04
Kentucky,339.02999999999997,1063,181.44999999999999,1032,125.11,138,2014-02-04
Louisiana,374.16000000000003,1142,242.37,920,149.09,240,2014-02-04
Maine,320.58999999999997,472,259.31999999999999,456,214.80000000000001,52,2014-02-04
Montana,271.01999999999998,602,251.34,274,734.64999999999998,22,2014-02-04
Nebraska,349.72000000000003,535,248.28999999999999,532,142.50999999999999,63,2014-02-04
Nevada,270.20999999999998,939,218.84,976,252.49000000000001,63,2014-02-04
New Hampshire,376.38999999999999,453,285.94,473,550.95000000000005,40,2014-02-04
New Jersey,354.51999999999998,2332,292.45999999999998,2948,232.53,200,2014-02-04
New Mexico,293.25,589,206.03,454,63.700000000000003,42,2014-02-04
New York,351.60000000000002,6080,268.63,6138,189.91,500,2014-02-04
North Carolina,355.37,2939,247.41,2009,150.59,238,2014-02-04
North Dakota,408.87,145,335.38,216,363.11000000000001,16,2014-02-04
Ohio,336.51999999999998,3200,213.81999999999999,2977,166.96000000000001,416,2014-02-04
Oklahoma,364.31999999999999,795,227.93000000000001,717,120.16,136,2014-02-04
Oregon,212.19999999999999,1683,188.86000000000001,1390,172.22999999999999,66,2014-02-04
Maryland,380.42000000000002,2078,250.16,1651,193.74000000000001,155,2014-02-04
Massachusetts,352.77999999999997,3015,296.98000000000002,2594,220.38999999999999,227,2014-02-04
Michigan,297.97000000000003,3171,276.24000000000001,2660,228.03999999999999,233,2014-02-04
Minnesota,369.75,1793,278.41000000000003,1639,181.28,103,2014-02-04
Mississippi,338.50999999999999,432,148.77000000000001,372,143.99000000000001,105,2014-02-04
Missouri,367.36000000000001,1640,241.96000000000001,1358,149.58000000000001,214,2014-02-04
Pennsylvania,371.06999999999999,4048,266.60000000000002,3413,191.47,388,2014-02-04
Rhode Island,333.08999999999997,551,261.14999999999998,377,201.75,34,2014-02-04
South Carolina,345.76999999999998,1220,202.03,955,173.44,127,2014-02-04
South Dakota,389.89999999999998,170,367.50999999999999,177,125.68000000000001,20,2014-02-04
Tennessee,357.80000000000001,1639,225.81999999999999,1308,195.96000000000001,158,2014-02-04
Texas,342.01999999999998,6268,236.25,6021,142.63,894,2014-02-04
Utah,293.18000000000001,715,233.66999999999999,729,187.94999999999999,45,2014-02-04
Vermont,377.22000000000003,289,321.36000000000001,242,187.63999999999999,25,2014-02-04
Virginia,373.52999999999997,2592,287.87,2092,226.66,220,2014-02-04
Washington,235.50999999999999,2444,191.22,2474,153.13999999999999,114,2014-02-04
West Virginia,364.27999999999997,379,196.5,391,158.30000000000001,41,2014-02-04
Wisconsin,357.73000000000002,1704,270.76999999999998,1459,235.27000000000001,134,2014-02-04
Wyoming,354.02999999999997,94,378.81999999999999,138,161.30000000000001,11,2014-02-04
Alabama,340.39999999999998,1149,202.86000000000001,1038,147.52000000000001,134,2014-03-04
Alaska,286.77999999999997,281,251.87,325,388.57999999999998,26,2014-03-04
Arizona,302.88999999999999,2099,209.62,1785,195.16,239,2014-03-04
Arkansas,356.94999999999999,633,183.49000000000001,595,126.75,125,2014-03-04
California,247.33000000000001,13047,192.97999999999999,13964,192.19999999999999,841,2014-03-04
Colorado,238.13999999999999,2414,197.80000000000001,1996,226.03,146,2014-03-04
Connecticut,346.98000000000002,1393,274.06999999999999,1462,252.31,95,2014-03-04
Delaware,371.63999999999999,377,227.83000000000001,301,206.61000000000001,36,2014-03-04
District of Columbia,349.38999999999999,481,294.38999999999999,390,208.53,41,2014-03-04
Florida,305.30000000000001,7175,219.86000000000001,5842,152.81,552,2014-03-04
Georgia,330.83999999999997,3381,214.06,2483,151.87,241,2014-03-04
Hawaii,307.79000000000002,354,275.33999999999997,385,167.62,27,2014-03-04
Idaho,275.60000000000002,335,256.05000000000001,493,129.38999999999999,24,2014-03-04
Illinois,358.13999999999999,4370,287.36000000000001,3972,176.94,365,2014-03-04
Indiana,334.48000000000002,1836,208.69,1605,168.44,262,2014-03-04
Iowa,371.13999999999999,755,291.69,720,247.69,107,2014-03-04
Kansas,352.00999999999999,901,261.85000000000002,711,114.26000000000001,114,2014-03-04
Kentucky,337.74000000000001,1107,181.28999999999999,1074,124.52,142,2014-03-04
Louisiana,372.81,1171,242.94,960,149.38,248,2014-03-04
Maine,319.38999999999999,483,258.64999999999998,469,213.47999999999999,53,2014-03-04
Montana,269.81999999999999,616,251.43000000000001,287,704.88999999999999,23,2014-03-04
Nebraska,348.05000000000001,557,249.06999999999999,554,141.75999999999999,65,2014-03-04
Nevada,268.31,966,217.53,1025,252.49000000000001,63,2014-03-04
New Hampshire,369.88,464,289.44,486,677.38,41,2014-03-04
New Jersey,353.24000000000001,2404,291.82999999999998,3064,231.68000000000001,207,2014-03-04
New Mexico,290.89999999999998,615,217.71000000000001,475,69.760000000000005,43,2014-03-04
New York,351.20999999999998,6232,267.56,6384,189.28,508,2014-03-04
North Carolina,354.35000000000002,3050,247.25999999999999,2113,151.27000000000001,246,2014-03-04
North Dakota,401.98000000000002,157,353.26999999999998,229,363.11000000000001,16,2014-03-04
Ohio,336.32999999999998,3315,213.66999999999999,3121,166.19999999999999,427,2014-03-04
Oklahoma,365.24000000000001,827,227.46000000000001,749,116.09999999999999,146,2014-03-04
Oregon,211.65000000000001,1736,188.69,1455,171.08000000000001,69,2014-03-04
Maryland,379.13999999999999,2153,251.11000000000001,1723,191.00999999999999,163,2014-03-04
Massachusetts,351.82999999999998,3108,295.69999999999999,2697,218.96000000000001,233,2014-03-04
Michigan,297.39999999999998,3253,273.85000000000002,2766,226.38,240,2014-03-04
Minnesota,368.81999999999999,1853,277.93000000000001,1712,179.69999999999999,104,2014-03-04
Mississippi,339.25,453,146.75999999999999,395,140,113,2014-03-04
Missouri,367.58999999999997,1715,242.91999999999999,1418,149.22999999999999,218,2014-03-04
Pennsylvania,370.01999999999998,4227,266.81999999999999,3584,190.52000000000001,394,2014-03-04
Rhode Island,332.33999999999997,571,259.49000000000001,388,201.75,34,2014-03-04
South Carolina,345.70999999999998,1272,203.06,1000,185.99000000000001,132,2014-03-04
South Dakota,387.88999999999999,177,352.93000000000001,185,124.17,21,2014-03-04
Tennessee,356.14999999999998,1697,227.41,1369,192.43000000000001,168,2014-03-04
Texas,341.62,6528,235.31,6304,144.34999999999999,934,2014-03-04
Utah,292.86000000000001,736,234.33000000000001,762,189.78,47,2014-03-04
Vermont,376.95999999999998,293,320.60000000000002,257,187.63999999999999,25,2014-03-04
Virginia,372.81,2668,288.00999999999999,2173,225.81999999999999,226,2014-03-04
Washington,234.65000000000001,2534,191.65000000000001,2575,146.31999999999999,117,2014-03-04
West Virginia,361.31999999999999,405,216.72,405,160.38,43,2014-03-04
Wisconsin,356.94,1759,269.91000000000003,1521,238.37,138,2014-03-04
Wyoming,352.41000000000003,97,374.51999999999998,145,161.30000000000001,11,2014-03-04
Alabama,341.30000000000001,1217,204.22,1088,145.88,141,2014-04-04
Alaska,287.58999999999997,286,256.76999999999998,346,388.57999999999998,26,2014-04-04
Arizona,302.06,2159,208.59999999999999,1867,193.93000000000001,251,2014-04-04
Arkansas,352.45999999999998,663,183.16999999999999,620,129.25999999999999,127,2014-04-04
California,246.53,13435,192.83000000000001,14590,191.62,866,2014-04-04
Colorado,237.41,2519,197.40000000000001,2092,226.28,150,2014-04-04
Connecticut,345.73000000000002,1441,275.52999999999997,1516,252.31,95,2014-04-04
Delaware,371.73000000000002,390,226.24000000000001,315,206.61000000000001,36,2014-04-04
District of Columbia,346.17000000000002,495,291.42000000000002,410,214.34999999999999,44,2014-04-04
Florida,304.79000000000002,7476,218.84,6100,152.44,579,2014-04-04
Georgia,329.39999999999998,3516,214.83000000000001,2602,152.81999999999999,249,2014-04-04
Hawaii,314.67000000000002,365,276.76999999999998,404,167.62,27,2014-04-04
Idaho,275.45999999999998,350,256.08999999999997,512,140.27000000000001,26,2014-04-04
Illinois,357.29000000000002,4524,286.70999999999998,4130,189.87,376,2014-04-04
Indiana,334.97000000000003,1888,209.63,1679,158.28,269,2014-04-04
Iowa,369.86000000000001,774,292.62,754,248.91999999999999,109,2014-04-04
Kansas,351.22000000000003,939,261.95999999999998,740,121.53,117,2014-04-04
Kentucky,340.58999999999997,1157,183.00999999999999,1133,126.04000000000001,147,2014-04-04
Louisiana,370.50999999999999,1214,243.99000000000001,1004,148.13999999999999,258,2014-04-04
Maine,319.57999999999998,502,258.64999999999998,490,216.72,56,2014-04-04
Montana,268.75,629,251.44999999999999,300,660.66999999999996,25,2014-04-04
Nebraska,344.73000000000002,579,250.38,564,140.02000000000001,68,2014-04-04
Nevada,267.75999999999999,998,227.31,1068,250.28999999999999,64,2014-04-04
New Hampshire,360.80000000000001,479,290.63999999999999,506,677.38,41,2014-04-04
New Jersey,352.73000000000002,2476,291.30000000000001,3191,232.13,215,2014-04-04
New Mexico,291.31,629,213.86000000000001,493,75.239999999999995,46,2014-04-04
New York,350.16000000000003,6402,266.56999999999999,6637,205.61000000000001,523,2014-04-04
North Carolina,354.11000000000001,3189,245.33000000000001,2219,151.31999999999999,248,2014-04-04
North Dakota,401.73000000000002,164,364.13,237,347.50999999999999,17,2014-04-04
Ohio,335.89999999999998,3426,215.09,3262,164.90000000000001,440,2014-04-04
Oklahoma,364.88999999999999,854,230.22999999999999,787,121.23999999999999,151,2014-04-04
Oregon,210.47,1789,186.22,1511,165.53999999999999,72,2014-04-04
Maryland,376.19,2235,249.77000000000001,1799,189.87,166,2014-04-04
Massachusetts,350.16000000000003,3208,294.32999999999998,2808,217.88,239,2014-04-04
Michigan,295.26999999999998,3345,272.55000000000001,2852,228.49000000000001,245,2014-04-04
Minnesota,367.85000000000002,1929,276.80000000000001,1801,186.50999999999999,106,2014-04-04
Mississippi,343.83999999999997,474,147.09,406,141.38999999999999,118,2014-04-04
Missouri,368.22000000000003,1782,245.16999999999999,1516,148.94999999999999,228,2014-04-04
Pennsylvania,369.04000000000002,4387,267.66000000000003,3712,193.44,411,2014-04-04
Rhode Island,331.14999999999998,584,258.86000000000001,406,201.75,34,2014-04-04
South Carolina,344.72000000000003,1315,202.03,1048,186.19,138,2014-04-04
South Dakota,388.48000000000002,178,354.49000000000001,193,124.17,21,2014-04-04
Tennessee,356.06,1765,226.34,1428,190.38999999999999,172,2014-04-04
Texas,340.17000000000002,6742,234.50999999999999,6564,142.59,956,2014-04-04
Utah,291.64999999999998,767,241.40000000000001,798,187.19,48,2014-04-04
Vermont,376.89999999999998,302,319.68000000000001,263,190.36000000000001,26,2014-04-04
Virginia,371.64999999999998,2758,287.25,2266,227.05000000000001,230,2014-04-04
Washington,233.99000000000001,2622,191.09999999999999,2668,143.66999999999999,121,2014-04-04
West Virginia,358.72000000000003,428,214.66999999999999,423,160.12,45,2014-04-04
Wisconsin,356.23000000000002,1808,270.66000000000003,1600,242.49000000000001,140,2014-04-04
Wyoming,354.72000000000003,103,370.55000000000001,148,161.30000000000001,11,2014-04-04
Alabama,341.02999999999997,1259,204.72,1126,143.75999999999999,144,2014-05-04
Alaska,288.55000000000001,298,257.39999999999998,353,375.81999999999999,27,2014-05-04
Arizona,300.81,2224,208.22999999999999,1942,190.59,262,2014-05-04
Arkansas,352.13999999999999,685,184.69,642,129.02000000000001,128,2014-05-04
California,246.09,13825,191.81999999999999,15098,191.43000000000001,898,2014-05-04
Colorado,236.72,2599,196.81999999999999,2186,233.09,155,2014-05-04
Connecticut,345.06,1473,272.42000000000002,1566,251.03,100,2014-05-04
Delaware,369.19999999999999,404,228.59,323,209.72,38,2014-05-04
District of Columbia,347.50999999999999,510,292,425,209.83000000000001,47,2014-05-04
Florida,304.23000000000002,7754,217.65000000000001,6368,153.21000000000001,593,2014-05-04
Georgia,328.95999999999998,3629,214.80000000000001,2701,154.25999999999999,256,2014-05-04
Hawaii,314.52999999999997,377,266.61000000000001,418,165.55000000000001,28,2014-05-04
Idaho,276.18000000000001,358,252.72999999999999,525,139.21000000000001,27,2014-05-04
Illinois,356.54000000000002,4650,285.98000000000002,4272,189.38,383,2014-05-04
Indiana,335.06999999999999,1949,210.22999999999999,1740,156.72999999999999,277,2014-05-04
Iowa,369.13,799,290.08999999999997,781,247.09999999999999,110,2014-05-04
Kansas,350.31,964,261.72000000000003,771,118.41,121,2014-05-04
Kentucky,339.33999999999997,1196,182.41,1174,124.69,155,2014-05-04
Louisiana,370.38,1251,244.34999999999999,1045,145.80000000000001,266,2014-05-04
Maine,317.35000000000002,517,258.23000000000002,512,274.25,58,2014-05-04
Montana,268.22000000000003,639,252.40000000000001,310,645.60000000000002,26,2014-05-04
Nebraska,343.91000000000003,594,250.96000000000001,581,136.34,70,2014-05-04
Nevada,268.32999999999998,1030,227.56999999999999,1108,243.46000000000001,66,2014-05-04
New Hampshire,359.58999999999997,489,291.36000000000001,523,677.38,41,2014-05-04
New Jersey,351.44999999999999,2542,290.75,3287,230.87,219,2014-05-04
New Mexico,290.62,644,200.99000000000001,516,87.840000000000003,50,2014-05-04
New York,349.00999999999999,6559,266.56999999999999,6843,205.18000000000001,532,2014-05-04
North Carolina,352.20999999999998,3291,244.12,2309,150.84,256,2014-05-04
North Dakota,391.23000000000002,169,350.38999999999999,245,334.13,18,2014-05-04
Ohio,336.05000000000001,3524,216.34999999999999,3389,164.19999999999999,452,2014-05-04
Oklahoma,366.37,875,234.87,823,119.23,158,2014-05-04
Oregon,210.03,1817,185.72,1559,165.81,76,2014-05-04
Maryland,375.02999999999997,2301,250.5,1862,188.84,169,2014-05-04
Massachusetts,350.75,3306,294.01999999999998,2902,219.16,244,2014-05-04
Michigan,295.29000000000002,3416,277.32999999999998,2960,275.43000000000001,252,2014-05-04
Minnesota,367.06,1987,276.76999999999998,1882,183.44999999999999,108,2014-05-04
Mississippi,340.81,491,145.90000000000001,425,140.56999999999999,120,2014-05-04
Missouri,368.31,1827,243.40000000000001,1587,142.00999999999999,241,2014-05-04
Pennsylvania,368.19999999999999,4499,267.54000000000002,3860,195.97,426,2014-05-04
Rhode Island,330.07999999999998,594,258.55000000000001,417,208.36000000000001,35,2014-05-04
South Carolina,342.64999999999998,1360,201.09,1080,186.91,139,2014-05-04
South Dakota,386.25,181,355.63,200,123.94,22,2014-05-04
Tennessee,355.29000000000002,1822,225.09,1476,187.46000000000001,176,2014-05-04
Texas,339.23000000000002,6918,233.72,6818,142.80000000000001,987,2014-05-04
Utah,290.31999999999999,792,240.00999999999999,824,204.75999999999999,51,2014-05-04
Vermont,376.44,314,320.95999999999998,273,190.36000000000001,26,2014-05-04
Virginia,370.08999999999997,2846,288.54000000000002,2364,222.83000000000001,240,2014-05-04
Washington,233.30000000000001,2681,190.36000000000001,2755,141.86000000000001,123,2014-05-04
West Virginia,354.77999999999997,443,214.47999999999999,432,156.09999999999999,48,2014-05-04
Wisconsin,354.89999999999998,1856,271.93000000000001,1659,239.46000000000001,143,2014-05-04
Wyoming,349.94999999999999,107,359.98000000000002,155,161.30000000000001,11,2014-05-04
Alabama,340.63,1304,203.77000000000001,1176,144.37,150,2014-06-04
Alaska,285.18000000000001,309,252.86000000000001,374,359.87,30,2014-06-04
Arizona,302.27999999999997,2274,208.81,2001,186.86000000000001,271,2014-06-04
Arkansas,349.69,708,184.37,664,126.62,131,2014-06-04
California,245.74000000000001,14215,192.25999999999999,15646,190.02000000000001,931,2014-06-04
Colorado,236.93000000000001,2672,196.52000000000001,2261,231.56,158,2014-06-04
Connecticut,343.75999999999999,1510,272.74000000000001,1618,251.03,100,2014-06-04
Delaware,368.97000000000003,410,225.47999999999999,337,204.86000000000001,39,2014-06-04
District of Columbia,346.80000000000001,530,291.44999999999999,444,209.83000000000001,47,2014-06-04
Florida,302.99000000000001,7999,217.84,6620,151.90000000000001,606,2014-06-04
Georgia,327.02999999999997,3742,214.93000000000001,2814,145.41999999999999,268,2014-06-04
Hawaii,313.33999999999997,383,276.04000000000002,434,165.55000000000001,28,2014-06-04
Idaho,275.69999999999999,367,251.25,541,136.88999999999999,28,2014-06-04
Illinois,356.18000000000001,4754,285.19999999999999,4416,190.13999999999999,395,2014-06-04
Indiana,333.54000000000002,2008,210.47,1824,156.38,281,2014-06-04
Iowa,367.08999999999997,820,288.68000000000001,812,247.09999999999999,110,2014-06-04
Kansas,350.01999999999998,988,259.44,795,120.31,125,2014-06-04
Kentucky,339.56999999999999,1234,182.21000000000001,1219,124.06,159,2014-06-04
Louisiana,367.70999999999998,1289,244.38999999999999,1089,144.40000000000001,274,2014-06-04
Maine,317.82999999999998,528,256.81999999999999,528,274.25,58,2014-06-04
