"Date_received","Submitted_via","count"
"04/18/2013","Phone",29
"04/18/2013","Web",136
"04/18/2013","Referral",96
"01/29/2017","Web",229
"02/13/2012","Fax",1
"02/13/2012","Phone",13
"02/13/2012","Email",2
"02/13/2012","Postal mail",1
"02/13/2012","Referral",57
"02/13/2012","Web",75
"12/03/2011","Web",26
"07/27/2013","Phone",1
"07/27/2013","Web",106
"08/18/2018","Phone",5
"08/18/2018","Referral",4
"08/18/2018","Web",320
"04/08/2018","Web",419
"09/02/2013","Web",84
"03/28/2015","Postal mail",1
"03/28/2015","Phone",1
"03/28/2015","Web",197
"12/22/2013","Web",101
"06/08/2013","Phone",1
"06/08/2013","Referral",7
"06/08/2013","Web",87
"01/10/2012","Postal mail",10
"01/10/2012","Phone",10
"01/10/2012","Referral",13
"01/10/2012","Email",3
"01/10/2012","Web",106
"03/22/2019","Postal mail",13
"03/22/2019","Fax",4
"03/22/2019","Phone",47
"03/22/2019","Web",702
"03/22/2019","Referral",61
"01/31/2012","Postal mail",6
"01/31/2012","Fax",1
"01/31/2012","Phone",8
"01/31/2012","Referral",41
"01/31/2012","Web",97
"06/30/2019","Web",388
"04/06/2014","Web",121
"09/16/2018","Web",322
"03/09/2013","Postal mail",13
"03/09/2013","Referral",16
"03/09/2013","Web",84
"03/27/2012","Fax",5
"03/27/2012","Postal mail",9
"03/27/2012","Phone",33
"03/27/2012","Web",85
"03/27/2012","Referral",169
"01/14/2013","Email",1
"01/14/2013","Fax",14
"01/14/2013","Postal mail",16
"01/14/2013","Phone",26
"01/14/2013","Referral",145
"01/14/2013","Web",268
"01/22/2012","Referral",20
"01/22/2012","Web",26
"03/25/2013","Email",1
"03/25/2013","Postal mail",11
"03/25/2013","Phone",26
"03/25/2013","Web",194
"03/25/2013","Fax",20
"03/25/2013","Referral",179
"05/16/2013","Fax",8
"05/16/2013","Phone",26
"05/16/2013","Referral",107
"05/16/2013","Postal mail",17
"05/16/2013","Web",170
"09/02/2019","Web",398
"09/08/2012","Phone",1
"09/08/2012","Web",53
"08/18/2013","Referral",9
"08/18/2013","Postal mail",6
"08/18/2013","Web",67
"05/28/2018","Web",317
"04/14/2013","Web",70
"12/06/2015","Web",135
"12/22/2012","Referral",66
"12/22/2012","Web",58
"10/12/2014","Web",109
"12/14/2011","Postal mail",2
"12/14/2011","Referral",12
"12/14/2011","Web",59
"12/14/2011","Phone",19
"08/29/2019","Phone",69
"08/29/2019","Referral",87
"08/29/2019","Postal mail",42
"08/29/2019","Web",802
"12/26/2015","Web",118
"09/23/2019","Postal mail",10
"09/23/2019","Web",754
"09/23/2019","Referral",61
"09/23/2019","Phone",82
"11/26/2017","Referral",1
"11/26/2017","Web",245
"02/15/2012","Fax",1
"02/15/2012","Email",1
"02/15/2012","Web",74
"02/15/2012","Phone",12
"02/15/2012","Referral",66
"08/04/2019","Web",406
"09/22/2018","Referral",1
"09/22/2018","Phone",1
"09/22/2018","Web",326
"09/06/2015","Web",118
"09/03/2019","Fax",12
"09/03/2019","Referral",73
"09/03/2019","Postal mail",14
"09/03/2019","Phone",62
"09/03/2019","Web",773
"12/08/2013","Web",81
"10/21/2018","Web",313
"10/14/2017","Web",284
"02/27/2012","Phone",12
"02/27/2012","Web",71
"02/27/2012","Referral",47
"09/20/2015","Web",155
"07/31/2016","Web",210
"01/06/2013","Referral",1
"01/06/2013","Web",51
"03/22/2012","Fax",1
"03/22/2012","Postal mail",17
"03/22/2012","Phone",38
"03/22/2012","Web",79
"03/22/2012","Referral",145
"04/18/2016","Fax",19
"04/18/2016","Postal mail",16
"04/18/2016","Referral",62
"04/18/2016","Phone",54
"04/18/2016","Web",433
"10/18/2014","Web",163
"01/12/2014","Web",132
"10/02/2016","Web",213
"09/27/2014","Phone",1
"09/27/2014","Web",158
"07/26/2015","Web",159
"12/03/2017","Web",280
"06/09/2013","Web",52
"11/30/2013","Phone",2
"11/30/2013","Web",83
"11/30/2013","Postal mail",3
"10/02/2013","Email",1
"10/02/2013","Phone",16
"10/02/2013","Fax",9
"10/02/2013","Web",189
"10/02/2013","Postal mail",61
"10/02/2013","Referral",69
"04/29/2012","Referral",27
"04/29/2012","Web",32
"09/28/2012","Email",2
"09/28/2012","Fax",4
"09/28/2012","Phone",27
"09/28/2012","Referral",104
"09/28/2012","Postal mail",12
"09/28/2012","Web",127
"04/25/2019","Fax",5
"04/25/2019","Postal mail",33
"04/25/2019","Phone",39
"04/25/2019","Referral",58
"04/25/2019","Web",764
"11/26/2012","Fax",10
"11/26/2012","Phone",35
"11/26/2012","Referral",106
"11/26/2012","Web",133
"07/09/2017","Web",299
"05/24/2012","Postal mail",17
"05/24/2012","Phone",26
"05/24/2012","Web",77
"05/24/2012","Referral",106
"05/16/2015","Phone",2
"05/16/2015","Web",180
"04/20/2014","Web",78
"10/07/2018","Web",270
"11/06/2014","Postal mail",19
"11/06/2014","Referral",90
"11/06/2014","Fax",18
"11/06/2014","Phone",41
"11/06/2014","Web",345
"06/12/2012","Postal mail",27
"06/12/2012","Phone",32
"06/12/2012","Web",94
"06/12/2012","Referral",63
"10/08/2017","Web",304
"04/16/2012","Fax",1
"04/16/2012","Phone",35
"04/16/2012","Web",82
"04/16/2012","Postal mail",4
"04/16/2012","Referral",189
"07/04/2018","Referral",33
"07/04/2018","Web",400
"08/15/2019","Postal mail",17
"08/15/2019","Fax",10
"08/15/2019","Web",917
"08/15/2019","Phone",75
"08/15/2019","Referral",65
"11/22/2013","Fax",10
"11/22/2013","Phone",36
"11/22/2013","Postal mail",22
"11/22/2013","Web",240
"11/22/2013","Referral",41
"12/25/2014","Referral",2
"12/25/2014","Web",60
"05/01/2012","Fax",3
"05/01/2012","Postal mail",4
"05/01/2012","Phone",41
"05/01/2012","Referral",69
"05/01/2012","Web",106
"12/08/2011","Phone",11
"12/08/2011","Email",1
"12/08/2011","Referral",28
"12/08/2011","Postal mail",2
"12/08/2011","Fax",2
"12/08/2011","Web",122
"09/30/2012","Web",34
"02/24/2019","Web",403
"10/19/2014","Referral",1
"10/19/2014","Web",141
"09/11/2019","Fax",1
"09/11/2019","Phone",74
"09/11/2019","Postal mail",40
"09/11/2019","Referral",92
"09/11/2019","Web",840
"05/02/2013","Email",1
"05/02/2013","Fax",12
"05/02/2013","Postal mail",9
"05/02/2013","Phone",33
"05/02/2013","Referral",62
"05/02/2013","Web",167
"10/11/2015","Postal mail",1
"10/11/2015","Web",105
"04/30/2017","Referral",26
"04/30/2017","Web",282
"01/18/2012","Fax",1
"01/18/2012","Postal mail",7
"01/18/2012","Phone",11
"01/18/2012","Referral",34
"01/18/2012","Web",95
"11/27/2012","Email",1
"11/27/2012","Fax",3
"11/27/2012","Referral",159
"11/27/2012","Postal mail",31
"11/27/2012","Web",150
"11/27/2012","Phone",22
"05/17/2019","Referral",49
"05/17/2019","Postal mail",16
"05/17/2019","Phone",64
"05/17/2019","Web",677
"08/15/2015","Phone",2
"08/15/2015","Web",182
"12/01/2018","Phone",1
"12/01/2018","Referral",1
"12/01/2018","Web",370
"02/22/2015","Web",152
"12/17/2011","Referral",1
"12/17/2011","Phone",1
"12/17/2011","Web",26
"05/23/2012","Fax",1
"05/23/2012","Email",2
"05/23/2012","Phone",24
"05/23/2012","Postal mail",28
"05/23/2012","Referral",37
"05/23/2012","Web",83
"05/05/2012","Web",38
"05/05/2012","Fax",8
"05/05/2012","Postal mail",43
"05/05/2012","Referral",19
"09/06/2014","Referral",1
"09/06/2014","Phone",1
"09/06/2014","Web",168
"06/24/2017","Referral",1
"06/24/2017","Web",259
"12/10/2013","Fax",11
"12/10/2013","Phone",44
"12/10/2013","Postal mail",44
"12/10/2013","Referral",87
"12/10/2013","Web",260
"12/20/2013","Postal mail",11
"12/20/2013","Fax",5
"12/20/2013","Web",241
"12/20/2013","Referral",74
"12/20/2013","Phone",43
"10/14/2018","Web",264
"10/01/2019","Fax",1
"10/01/2019","Phone",76
"10/01/2019","Referral",94
"10/01/2019","Postal mail",57
"10/01/2019","Web",790
"07/29/2019","Email",1
"07/29/2019","Fax",3
"07/29/2019","Phone",66
"07/29/2019","Postal mail",73
"07/29/2019","Referral",92
"07/29/2019","Web",796
"07/24/2012","Fax",4
"07/24/2012","Referral",92
"07/24/2012","Web",141
"07/24/2012","Postal mail",14
"07/24/2012","Phone",39
"05/14/2016","Referral",1
"05/14/2016","Phone",1
"05/14/2016","Web",209
"05/20/2018","Web",338
"07/28/2019","Web",448
"09/01/2013","Referral",1
"09/01/2013","Web",75
"03/24/2013","Web",76
"04/21/2013","Web",68
"08/09/2018","Postal mail",8
"08/09/2018","Fax",9
"08/09/2018","Phone",60
"08/09/2018","Referral",82
"08/09/2018","Web",525
"09/29/2012","Web",59
"03/24/2018","Referral",26
"03/24/2018","Web",350
"06/25/2017","Web",264
"08/11/2016","Fax",13
"08/11/2016","Phone",34
"08/11/2016","Postal mail",26
"08/11/2016","Referral",119
"08/11/2016","Web",622
"09/29/2013","Referral",2
"09/29/2013","Fax",4
"09/29/2013","Postal mail",8
"09/29/2013","Web",96
"02/15/2016","Web",335
"02/20/2015","Fax",7
"02/20/2015","Referral",41
"02/20/2015","Postal mail",58
"02/20/2015","Web",426
"02/20/2015","Phone",41
"05/30/2014","Phone",31
"05/30/2014","Fax",12
"05/30/2014","Postal mail",47
"05/30/2014","Referral",67
"05/30/2014","Web",275
"03/01/2015","Web",173
"06/06/2015","Web",169
"10/02/2012","Fax",5
"10/02/2012","Postal mail",6
"10/02/2012","Referral",85
"10/02/2012","Phone",36
"10/02/2012","Web",170
"08/03/2019","Referral",1
"08/03/2019","Web",441
"12/14/2012","Fax",7
"12/14/2012","Postal mail",22
"12/14/2012","Referral",52
"12/14/2012","Web",123
"12/14/2012","Phone",21
"02/10/2016","Fax",7
"02/10/2016","Postal mail",40
"02/10/2016","Referral",107
"02/10/2016","Phone",43
"02/10/2016","Web",453
"04/26/2016","Fax",10
"04/26/2016","Phone",66
"04/26/2016","Referral",102
"04/26/2016","Postal mail",78
"04/26/2016","Web",475
"08/26/2018","Referral",1
"08/26/2018","Web",265
"09/23/2012","Web",33
"12/18/2012","Phone",30
"12/18/2012","Fax",8
"12/18/2012","Postal mail",33
"12/18/2012","Web",156
"12/18/2012","Referral",120
"05/07/2012","Fax",1
"05/07/2012","Web",67
"05/07/2012","Phone",45
"05/07/2012","Referral",128
"04/20/2013","Referral",1
"04/20/2013","Phone",1
"04/20/2013","Web",63
"03/27/2016","Web",134
"09/15/2018","Referral",4
"09/15/2018","Web",306
"03/13/2013","Fax",10
"03/13/2013","Phone",33
"03/13/2013","Postal mail",40
"03/13/2013","Web",187
"03/13/2013","Referral",93
"09/03/2016","Phone",1
"09/03/2016","Web",195
"07/19/2014","Phone",1
"07/19/2014","Referral",1
"07/19/2014","Web",176
"11/14/2013","Fax",8
"11/14/2013","Phone",62
"11/14/2013","Postal mail",42
"11/14/2013","Referral",52
"11/14/2013","Web",301
"04/09/2014","Fax",6
"04/09/2014","Phone",41
"04/09/2014","Postal mail",94
"04/09/2014","Referral",75
"04/09/2014","Web",364
"09/26/2019","Fax",1
"09/26/2019","Phone",67
"09/26/2019","Postal mail",52
"09/26/2019","Web",761
"09/26/2019","Referral",56
"10/11/2014","Web",160
"04/08/2017","Web",295
"10/29/2012","Referral",85
"10/29/2012","Postal mail",21
"10/29/2012","Fax",19
"10/29/2012","Web",126
"10/29/2012","Phone",14
"08/20/2013","Fax",5
"08/20/2013","Referral",61
"08/20/2013","Postal mail",37
"08/20/2013","Phone",45
"08/20/2013","Web",219
"10/22/2016","Web",248
"02/02/2014","Web",140
"05/03/2015","Web",131
"04/13/2015","Fax",30
"04/13/2015","Referral",89
"04/13/2015","Phone",37
"04/13/2015","Postal mail",40
"04/13/2015","Web",351
"09/15/2016","Postal mail",31
"09/15/2016","Fax",10
"09/15/2016","Referral",88
"09/15/2016","Phone",60
"09/15/2016","Web",569
"01/21/2015","Phone",35
"01/21/2015","Fax",12
"01/21/2015","Postal mail",28
"01/21/2015","Referral",106
"01/21/2015","Web",447
"08/14/2012","Postal mail",7
"08/14/2012","Phone",31
"08/14/2012","Fax",8
"08/14/2012","Referral",136
"08/14/2012","Web",135
"11/20/2015","Fax",9
"11/20/2015","Referral",99
"11/20/2015","Postal mail",27
"11/20/2015","Phone",48
"11/20/2015","Web",325
"04/27/2014","Web",122
"09/02/2017","Referral",8
"09/02/2017","Web",294
"07/06/2019","Referral",8
"07/06/2019","Web",414
"04/02/2012","Postal mail",3
"04/02/2012","Fax",3
"04/02/2012","Web",98
"04/02/2012","Referral",160
"04/02/2012","Phone",32
"05/24/2013","Email",1
"05/24/2013","Fax",10
"05/24/2013","Phone",24
"05/24/2013","Referral",58
"05/24/2013","Postal mail",28
"05/24/2013","Web",140
"10/10/2012","Postal mail",13
"10/10/2012","Fax",6
"10/10/2012","Referral",90
"10/10/2012","Web",119
"10/10/2012","Phone",25
"12/20/2011","Fax",1
"12/20/2011","Email",5
"12/20/2011","Postal mail",7
"12/20/2011","Phone",10
"12/20/2011","Web",52
"12/20/2011","Referral",45
"09/21/2014","Web",124
"12/26/2014","Fax",2
"12/26/2014","Referral",2
"12/26/2014","Phone",12
"12/26/2014","Web",156
"12/26/2014","Postal mail",36
"07/03/2015","Phone",2
"07/03/2015","Web",254
"06/04/2017","Web",245
"04/18/2014","Fax",2
"04/18/2014","Postal mail",14
"04/18/2014","Phone",29
"04/18/2014","Web",310
"04/18/2014","Referral",130
"10/17/2014","Postal mail",37
"10/17/2014","Phone",37
"10/17/2014","Fax",12
"10/17/2014","Web",342
"10/17/2014","Referral",53
"05/08/2012","Email",1
"05/08/2012","Fax",3
"05/08/2012","Postal mail",19
"05/08/2012","Phone",35
"05/08/2012","Referral",104
"05/08/2012","Web",113
"04/28/2014","Postal mail",62
"04/28/2014","Referral",111
"04/28/2014","Phone",38
"04/28/2014","Web",344
"04/28/2014","Fax",23
"09/03/2017","Referral",10
"09/03/2017","Web",238
"06/13/2013","Email",1
"06/13/2013","Fax",8
"06/13/2013","Postal mail",32
"06/13/2013","Web",137
"06/13/2013","Referral",107
"06/13/2013","Phone",30
"02/07/2013","Email",1
"02/07/2013","Postal mail",9
"02/07/2013","Fax",13
"02/07/2013","Phone",26
"02/07/2013","Referral",291
"02/07/2013","Web",234
"10/18/2015","Web",151
"01/18/2015","Web",117
"03/04/2014","Postal mail",23
"03/04/2014","Fax",5
"03/04/2014","Web",382
"03/04/2014","Phone",59
"03/04/2014","Referral",88
"09/08/2018","Referral",7
"09/08/2018","Web",345
"06/16/2018","Phone",4
"06/16/2018","Web",332
"01/07/2017","Phone",3
"01/07/2017","Referral",1
"01/07/2017","Web",253
"02/03/2012","Phone",8
"02/03/2012","Postal mail",5
"02/03/2012","Web",73
"02/03/2012","Referral",60
"05/17/2015","Web",143
"01/15/2016","Fax",10
"01/15/2016","Postal mail",11
"01/15/2016","Referral",215
"01/15/2016","Phone",32
"01/15/2016","Web",346
"10/29/2013","Phone",49
"10/29/2013","Fax",9
"10/29/2013","Referral",104
"10/29/2013","Postal mail",57
"10/29/2013","Web",304
"05/27/2013","Web",45
"05/27/2013","Referral",60
"11/29/2012","Fax",9
"11/29/2012","Phone",24
"11/29/2012","Postal mail",25
"11/29/2012","Referral",49
"11/29/2012","Web",142
"01/06/2014","Fax",3
"01/06/2014","Referral",81
"01/06/2014","Postal mail",28
"01/06/2014","Phone",41
"01/06/2014","Web",250
"11/16/2016","Fax",5
"11/16/2016","Referral",100
"11/16/2016","Phone",48
"11/16/2016","Postal mail",80
"11/16/2016","Web",491
"03/09/2012","Fax",1
"03/09/2012","Postal mail",10
"03/09/2012","Referral",71
"03/09/2012","Phone",30
"03/09/2012","Web",110
"12/31/2016","Phone",2
"12/31/2016","Referral",5
"12/31/2016","Web",178
"05/06/2013","Fax",13
"05/06/2013","Postal mail",48
"05/06/2013","Phone",37
"05/06/2013","Referral",139
"05/06/2013","Web",153
"06/26/2016","Web",183
"12/02/2011","Postal mail",2
"12/02/2011","Phone",11
"12/02/2011","Web",48
"12/02/2011","Referral",77
"06/23/2015","Phone",44
"06/23/2015","Fax",12
"06/23/2015","Referral",40
"06/23/2015","Postal mail",49
"06/23/2015","Web",432
"11/05/2017","Web",261
"07/19/2013","Postal mail",50
"07/19/2013","Fax",8
"07/19/2013","Phone",49
"07/19/2013","Referral",122
"07/19/2013","Web",190
"01/02/2016","Web",167
"04/15/2013","Fax",13
"04/15/2013","Phone",35
"04/15/2013","Referral",163
"04/15/2013","Postal mail",20
"04/15/2013","Web",144
"11/02/2014","Web",134
"07/06/2013","Phone",1
"07/06/2013","Fax",4
"07/06/2013","Postal mail",23
"07/06/2013","Referral",24
"07/06/2013","Web",69
"11/25/2018","Web",278
"11/10/2012","Phone",2
"11/10/2012","Referral",15
"11/10/2012","Web",64
"05/20/2016","Postal mail",19
"05/20/2016","Phone",55
"05/20/2016","Fax",13
"05/20/2016","Referral",80
"05/20/2016","Web",391
"08/05/2017","Phone",1
"08/05/2017","Referral",5
"08/05/2017","Web",340
"09/09/2012","Referral",2
"09/09/2012","Web",36
"09/09/2015","Fax",7
"09/09/2015","Phone",37
"09/09/2015","Postal mail",28
"09/09/2015","Web",459
"09/09/2015","Referral",150
"09/27/2015","Web",151
"02/12/2015","Fax",8
"02/12/2015","Postal mail",11
"02/12/2015","Referral",135
"02/12/2015","Phone",39
"02/12/2015","Web",400
"05/22/2019","Fax",11
"05/22/2019","Postal mail",10
"05/22/2019","Referral",85
"05/22/2019","Phone",60
"05/22/2019","Web",874
"11/24/2013","Web",85
"05/09/2019","Fax",8
"05/09/2019","Phone",52
"05/09/2019","Postal mail",36
"05/09/2019","Referral",68
"05/09/2019","Web",652
"08/04/2015","Fax",12
"08/04/2015","Phone",43
"08/04/2015","Referral",84
"08/04/2015","Postal mail",28
"08/04/2015","Web",506
"03/10/2018","Phone",2
"03/10/2018","Referral",3
"03/10/2018","Web",391
"04/05/2012","Email",1
"04/05/2012","Postal mail",15
"04/05/2012","Fax",4
"04/05/2012","Phone",33
"04/05/2012","Referral",108
"04/05/2012","Web",88
"10/05/2014","Referral",2
"10/05/2014","Web",111
"09/14/2018","Postal mail",18
"09/14/2018","Fax",14
"09/14/2018","Referral",79
"09/14/2018","Phone",37
"09/14/2018","Web",558
"06/12/2013","Fax",10
"06/12/2013","Phone",30
"06/12/2013","Referral",83
"06/12/2013","Postal mail",38
"06/12/2013","Web",171
"05/10/2013","Fax",13
"05/10/2013","Postal mail",23
"05/10/2013","Phone",28
"05/10/2013","Web",165
"05/10/2013","Referral",115
"08/16/2012","Fax",1
"08/16/2012","Phone",21
"08/16/2012","Postal mail",16
"08/16/2012","Web",127
"08/16/2012","Referral",103
"01/04/2016","Fax",11
"01/04/2016","Phone",48
"01/04/2016","Postal mail",25
"01/04/2016","Referral",45
"01/04/2016","Web",374
"06/21/2014","Referral",1
"06/21/2014","Web",156
"05/13/2013","Postal mail",20
"05/13/2013","Fax",15
"05/13/2013","Phone",38
"05/13/2013","Web",157
"05/13/2013","Referral",97
"05/29/2015","Postal mail",18
"05/29/2015","Fax",6
"05/29/2015","Web",386
"05/29/2015","Referral",111
"05/29/2015","Phone",44
"06/29/2015","Fax",13
"06/29/2015","Postal mail",34
"06/29/2015","Phone",49
"06/29/2015","Referral",136
"06/29/2015","Web",436
"07/08/2019","Fax",8
"07/08/2019","Referral",63
"07/08/2019","Phone",73
"07/08/2019","Web",786
"08/07/2016","Web",204
"05/31/2015","Web",136
"07/02/2013","Phone",1
"07/02/2013","Referral",82
"07/02/2013","Web",167
"07/07/2019","Web",364
"03/22/2013","Email",2
"03/22/2013","Phone",25
"03/22/2013","Postal mail",15
"03/22/2013","Fax",4
"03/22/2013","Referral",67
"03/22/2013","Web",152
"03/24/2015","Phone",45
"03/24/2015","Fax",15
"03/24/2015","Referral",85
"03/24/2015","Web",453
"03/24/2015","Postal mail",52
"08/30/2013","Email",1
"08/30/2013","Phone",52
"08/30/2013","Fax",11
"08/30/2013","Referral",68
"08/30/2013","Web",155
"08/30/2013","Postal mail",70
"08/07/2019","Postal mail",12
"08/07/2019","Fax",26
"08/07/2019","Referral",127
"08/07/2019","Phone",62
"08/07/2019","Web",875
"12/03/2016","Web",224
"02/17/2019","Web",320
"11/17/2013","Web",91
"11/06/2019","Referral",16
"11/06/2019","Postal mail",18
"11/06/2019","Phone",30
"11/06/2019","Web",258
"03/14/2019","Fax",6
"03/14/2019","Phone",51
"03/14/2019","Postal mail",74
"03/14/2019","Referral",85
"03/14/2019","Web",682
"09/15/2014","Referral",61
"09/15/2014","Fax",10
"09/15/2014","Web",356
"09/15/2014","Postal mail",74
"09/15/2014","Phone",39
"05/21/2016","Web",192
"07/13/2013","Fax",6
"07/13/2013","Postal mail",11
"07/13/2013","Referral",18
"07/13/2013","Web",71
"11/12/2016","Referral",6
"11/12/2016","Web",222
"04/01/2018","Referral",25
"04/01/2018","Web",295
"12/24/2013","Fax",14
"12/24/2013","Phone",19
"12/24/2013","Web",145
"12/24/2013","Postal mail",23
"12/24/2013","Referral",84
"04/03/2013","Fax",9
"04/03/2013","Phone",28
"04/03/2013","Referral",144
"04/03/2013","Web",172
"04/03/2013","Postal mail",21
"12/27/2015","Web",122
"04/16/2016","Phone",2
"04/16/2016","Web",223
"03/02/2012","Fax",1
"03/02/2012","Phone",19
"03/02/2012","Web",103
"03/02/2012","Referral",74
"05/25/2013","Referral",1
"05/25/2013","Web",69
"05/09/2015","Web",170
"01/07/2013","Email",1
"01/07/2013","Postal mail",11
"01/07/2013","Fax",10
"01/07/2013","Phone",34
"01/07/2013","Referral",55
"01/07/2013","Web",125
"03/18/2019","Fax",11
"03/18/2019","Phone",62
"03/18/2019","Postal mail",17
"03/18/2019","Referral",80
"03/18/2019","Web",641
"07/18/2014","Fax",11
"07/18/2014","Referral",54
"07/18/2014","Web",288
"07/18/2014","Phone",39
"07/18/2014","Postal mail",32
"03/11/2018","Web",350
"07/23/2012","Fax",11
"07/23/2012","Postal mail",9
"07/23/2012","Phone",39
"07/23/2012","Referral",227
"07/23/2012","Web",137
"04/15/2015","Fax",7
"04/15/2015","Postal mail",30
"04/15/2015","Phone",38
"04/15/2015","Referral",58
"04/15/2015","Web",387
"01/30/2017","Postal mail",25
"01/30/2017","Fax",8
"01/30/2017","Phone",53
"01/30/2017","Referral",60
"01/30/2017","Web",561
"01/16/2012","Web",54
"05/29/2013","Email",1
"05/29/2013","Postal mail",16
"05/29/2013","Fax",19
"05/29/2013","Phone",42
"05/29/2013","Web",189
"05/29/2013","Referral",129
"10/07/2013","Fax",7
"10/07/2013","Postal mail",67
"10/07/2013","Phone",20
"10/07/2013","Web",162
"10/07/2013","Referral",59
"10/27/2013","Web",94
"05/25/2012","Referral",14
"05/25/2012","Phone",23
"05/25/2012","Web",75
"05/25/2012","Postal mail",23
"04/01/2015","Fax",4
"04/01/2015","Postal mail",32
"04/01/2015","Phone",40
"04/01/2015","Referral",118
"04/01/2015","Web",408
"09/19/2015","Web",188
"07/31/2015","Referral",21
